signal,param,value,arch,rmse_o1_g_mean,rmse_o1_g_std,rmse_ref_g_mean,rmse_ref_g_std,rmse_ref_o1_mean,rmse_ref_o1_std,mean_amp_corr_mean,mean_amp_corr_std,mean_freq_corr_mean,mean_freq_corr_std,mean_plv_mean,mean_plv_std,mean_phase_deg_mean,mean_phase_deg_std,conv_threshold_time_s_mean,conv_threshold_time_s_std,conv_settle_time_s_mean,conv_settle_time_s_std,conv_reached_threshold_mean,conv_reached_threshold_std,steady_err_o1_g_mean,steady_err_o1_g_std,sim_time_s_mean,sim_time_s_std,sim_python_peak_mem_mb_mean,sim_python_peak_mem_mb_std,sim_rss_peak_delta_mb_mean,sim_rss_peak_delta_mb_std
oscillator,tau_rc,0.005,PC-EC,0.013176164483151013,0.004219492131235395,0.7230551895767316,0.34411888411235214,0.7160526043038955,0.346349870446875,0.9976002516674374,0.002862055982548132,0.8919223525467647,0.2903077512331067,0.999943591304014,0.00013634212203444837,1.0178221424409553,0.4191766611222004,1.067,0.003651483716701085,3.8409,5.350346124836743,1.0,0.0,0.018106135934682695,0.00679622209671614,4.815124503100014,0.35027149037444066,17.748870849609375,0.7061992755845682,0.398828125,1.261205269934342
oscillator,tau_rc,0.005,PC-SC,0.01628658473875589,0.0080051922228316,0.7243644822176297,0.34241562386282265,0.7160526043038955,0.346349870446875,0.9971296471784861,0.003012189614745942,0.8919295375984113,0.2901164785852179,0.9999486184950108,9.559327218124089e-05,1.2993816375737546,0.7710814782214308,2.6387,4.966991645967518,3.8398000000000003,5.358786923258742,1.0,0.0,0.022280501170933775,0.010694402956553033,6.610226619600508,0.27348404862139886,25.444431114196778,1.48832521987082,1.404296875,3.3626756485918143
oscillator,tau_rc,0.01,PC-EC,0.020870163852880347,0.0057569765694521265,0.594417685996106,0.3446182798679776,0.5789260454878283,0.34963183586090313,0.9969516344259832,0.0027720256872626877,0.9094099245098336,0.2736375957533513,0.9999322038886056,0.0001211419430283093,1.6614663430970844,0.4929619395093748,2.4538,4.3597998883740825,3.7434,5.157316662330863,1.0,0.0,0.02724763809694669,0.011441708116605236,4.944763522500216,0.3717270721391886,17.108443832397462,0.46791948710177234,0.685546875,1.4683716198666972
oscillator,tau_rc,0.01,PC-SC,0.024967442035007437,0.009894603101085381,0.5972423619484324,0.34464656743943817,0.5789260454878283,0.34963183586090313,0.9960064578120438,0.0035452492890850635,0.9065605704999825,0.27315028197893515,0.9999326377885044,0.00010040689366147494,2.0483320092858817,1.0426707237769604,1.0803333333333334,0.011768602295939814,3.7555,5.18739650499169,0.9,0.31622776601683794,0.03385774847740182,0.015727217632759048,6.711996678900323,0.34028185600514504,23.738665962219237,1.3517643021670067,2.0375,3.780624105252599
oscillator,tau_rc,0.02,PC-EC,0.028909594586115705,0.008845273060154342,0.589025045066802,0.2510973516202877,0.5710502658065555,0.2600146646062001,0.9953668124043389,0.00338807511139077,0.8110018783770627,0.383774816233522,0.9999409012032394,5.26712106187546e-05,2.3398021075500965,0.5567468878607125,1.6105555555555557,1.574818252300175,2.4111000000000002,3.0063847410321776,0.9,0.31622776601683794,0.040744510387032924,0.012806527779381172,4.702486336500442,0.2997583847822827,16.581296825408934,0.593960595562098,0.250390625,0.35662087214831234
oscillator,tau_rc,0.02,PC-SC,0.03433133192438569,0.01397352751186845,0.5914367269408718,0.252746262920069,0.5710502658065555,0.2600146646062001,0.9945250761212628,0.003097159548705135,0.8060712087412337,0.38144207581160033,0.9999224292612119,7.60463387517973e-05,2.8361399676971564,1.3116191138470972,5.7811666666666675,11.514970350229595,2.3945,2.974045103521091,0.6,0.5163977794943222,0.04807179203363221,0.018537007025147014,6.776602654400631,0.4726751296500465,23.113914585113527,1.2688599905563474,2.23984375,1.1810695431861806
oscillator,tau_rc,0.05,PC-EC,0.036037153045648584,0.010316835163221636,0.5707076079814285,0.3692256385857612,0.5487508635209525,0.37520280505150555,0.9923207439493433,0.004929835578100216,0.8823321645226093,0.26922839340447163,0.9999148628117576,6.405201905476031e-05,2.900411824374482,0.7148137157268338,1.093,0.010271319292086977,1.0805,0.018494743998108132,0.5,0.5270462766947299,0.05126608223776202,0.015319799834169135,5.194666051800231,0.38217225822895134,16.099911403656005,0.725586806809375,0.00078125,0.001647019614671031
oscillator,tau_rc,0.05,PC-SC,0.04225180763643323,0.017079138273131185,0.5768895459248335,0.3656395952595478,0.5487508635209525,0.37520280505150555,0.9906438562842815,0.005551040863136193,0.793855003930061,0.3606780700680427,0.9998499836324821,0.00017097147221795285,3.473139092376833,1.6143795064289488,1.0932,0.009471008394041299,1.0743,0.018366938896954062,0.5,0.5270462766947299,0.060013370040187995,0.024242918043394398,6.991155874299511,0.314772621722015,22.304874324798583,1.255194805152864,0.0,0.0
oscillator,tau_ref,0.001,PC-EC,0.035841538061867885,0.01618985546998077,0.6839482024612263,0.32583883095847344,0.6689033592720267,0.33016582802979894,0.9947244315236302,0.003275906216308912,0.9054974688851353,0.2738851262779501,0.9999463908125403,3.793987881090965e-05,2.6759489471907516,0.6183283959648779,1.0938333333333334,0.009410986487434091,2.3273,2.6612742582788753,0.6,0.5163977794943222,0.05061965444071944,0.023396414165695694,4.449679764101165,0.3358924087510311,16.529002571105956,0.49001891342485154,0.0,0.0
oscillator,tau_ref,0.001,PC-SC,0.04062079360327258,0.01599017017613612,0.6873125386672096,0.32406480850710245,0.6689033592720267,0.33016582802979894,0.9928190015533112,0.004878944688460144,0.729018722575794,0.5932445651384962,0.9998616614259994,0.0002795695504067948,3.187638014531889,1.4544345393293165,1.0928,0.009833615815151572,2.3271,2.6719933653443912,0.5,0.5270462766947299,0.057207938116249926,0.02239507198720437,6.565233797600376,0.33600922209505824,22.893223094940186,1.2771803043900547,0.0,0.0
oscillator,tau_ref,0.002,PC-EC,0.028909594586115705,0.008845273060154342,0.589025045066802,0.2510973516202877,0.5710502658065555,0.2600146646062001,0.9953668124043389,0.00338807511139077,0.8110018783770627,0.383774816233522,0.9999409012032394,5.26712106187546e-05,2.3398021075500965,0.5567468878607125,1.6105555555555557,1.574818252300175,2.4111000000000002,3.0063847410321776,0.9,0.31622776601683794,0.040744510387032924,0.012806527779381172,4.702486336500442,0.2997583847822827,16.581296825408934,0.593960595562098,0.250390625,0.35662087214831234
oscillator,tau_ref,0.002,PC-SC,0.03433133192438569,0.01397352751186845,0.5914367269408718,0.252746262920069,0.5710502658065555,0.2600146646062001,0.9945250761212628,0.003097159548705135,0.8060712087412337,0.38144207581160033,0.9999224292612119,7.60463387517973e-05,2.8361399676971564,1.3116191138470972,5.7811666666666675,11.514970350229595,2.3945,2.974045103521091,0.6,0.5163977794943222,0.04807179203363221,0.018537007025147014,6.776602654400631,0.4726751296500465,23.113914585113527,1.2688599905563474,2.23984375,1.1810695431861806
oscillator,tau_ref,0.003,PC-EC,0.02318582329115796,0.006882608740849033,0.41967843693998336,0.26735516459232306,0.41346875414215906,0.2672114637501225,0.9964434854809687,0.0031595021497604963,0.8126726322313814,0.38714870932915346,0.9999160676467985,0.00011299835732023123,1.8143904874973462,0.4978697822864618,1.076,0.00667083203206324,3.0541,6.198410323981823,0.9,0.31622776601683794,0.03004684211377633,0.013386328601714514,4.595943173701016,0.2643051593320318,17.074379253387452,0.5320470220236964,0.462109375,1.4613181531168722
oscillator,tau_ref,0.003,PC-SC,0.028451536946751798,0.014178143306258446,0.4257599920065821,0.25956362807931227,0.41346875414215906,0.2672114637501225,0.994940233945591,0.004701667865455793,0.8135636074680438,0.3840798438070012,0.9998932809161669,0.00013862863035650578,2.2651763841514074,1.2274606876827565,1.079,0.010757057484009543,3.0433,6.169894093274392,0.8,0.4216370213557839,0.03842620642663463,0.022423307142778518,6.246418356200229,0.4454625899735218,23.538696384429933,1.2548240257061014,0.350390625,0.7935021254547012
oscillator,tau_ref,0.004,PC-EC,0.017722361264633512,0.00520971686955111,0.500286690033349,0.35002564961150756,0.49438993566687117,0.3519109316876541,0.997533003141671,0.001676207650702996,0.9973028930897099,0.0021374075738033863,0.9999707241176008,2.582354599201837e-05,1.388973735260469,0.41034880259023254,1.0696999999999999,0.0075136912070935735,3.9257999999999997,8.914546175275055,1.0,0.0,0.025055170423631246,0.007387416465197959,4.523806479100313,0.21804404888072332,17.4456693649292,0.5782632339419417,0.99921875,2.1139424572758863
oscillator,tau_ref,0.004,PC-SC,0.022143418632046972,0.012374350282048377,0.49854702852803284,0.3492833986166911,0.49438993566687117,0.3519109316876541,0.9958653764340133,0.00574111460161401,0.9952377376769229,0.008012037346188024,0.9999700537017215,1.7929168072454287e-05,1.7659653186952784,1.0692743108927303,1.0708888888888888,0.007507403753036836,3.9173999999999998,8.915053189845686,0.9,0.31622776601683794,0.03132757179362997,0.017564529929190643,6.259734034000212,0.27823428871421524,24.665058422088624,1.4475642759351375,2.394921875,2.802289317523812
oscillator,tau_syn,0.01,PC-EC,0.030578799887831586,0.0058199320867438524,0.9111384708861889,0.05551962858724676,0.910930662211315,0.05543422715685874,0.42537407258453364,0.41216272373821444,0.40318856842942113,0.32222221966437464,0.3580086478090564,0.2900070922702638,76.97014891366064,54.13157567002626,6.306,0.4101219330881976,17.1048,13.729512557504242,0.2,0.42163702135578396,0.0519079269222512,0.010189145069607974,4.815173217999472,0.2911329592520969,15.55397424697876,0.741356380006113,0.094140625,0.2949582333640705
oscillator,tau_syn,0.01,PC-SC,0.032113196810140035,0.008793876737770675,0.9113296321181356,0.0556333792863465,0.910930662211315,0.05543422715685874,0.42438537623321215,0.42024855348344026,0.35482857589597677,0.3310698821438006,0.3772518506014532,0.2881967012796258,69.31936240750129,53.44946535990463,6.343,0.3043501273204931,14.931900000000002,13.183243737158671,0.3,0.48304589153964794,0.05548099905392947,0.02091140669678722,7.346963292699729,0.27070979047804067,22.095726108551027,1.4817510299993246,0.09296875,0.18673709085886114
oscillator,tau_syn,0.02,PC-EC,0.025640810995297015,0.013407777559099195,0.9540207536945241,0.10829102733143438,0.9503211224904085,0.10522398988213262,0.9793086265415122,0.017543124975991732,0.857123889736157,0.24194540783041865,0.9268274943708882,0.21292077005901222,2.1374149538646674,1.0368869612104998,1.65075,1.6543379124506061,5.1583000000000006,9.025623475540193,0.8,0.4216370213557839,0.036184363094856155,0.01971666409631614,5.069587846999639,0.3989215190663923,15.93726282119751,0.7413368902553554,0.065234375,0.20628920673754664
oscillator,tau_syn,0.02,PC-SC,0.029669240437148237,0.014213560172316304,0.9544502531087662,0.1086625053804158,0.9503211224904085,0.10522398988213262,0.9778109060907723,0.018245484997553713,0.8591230813943758,0.23356045193710118,0.9267431574070659,0.21289847933235853,4.315490701653275,5.774777466513979,1.0642,0.0051185935568278116,5.161099999999999,9.068821158844798,0.5,0.5270462766947299,0.04195821442025522,0.020804232170755856,6.954275262700685,0.28989068338877716,22.478570461273193,1.3196355720470676,0.034765625,0.0841925512615815
oscillator,tau_syn,0.05,PC-EC,0.028909594586115705,0.008845273060154342,0.589025045066802,0.2510973516202877,0.5710502658065555,0.2600146646062001,0.9953668124043389,0.00338807511139077,0.8110018783770627,0.383774816233522,0.9999409012032394,5.26712106187546e-05,2.3398021075500965,0.5567468878607125,1.6105555555555557,1.574818252300175,2.4111000000000002,3.0063847410321776,0.9,0.31622776601683794,0.040744510387032924,0.012806527779381172,4.702486336500442,0.2997583847822827,16.581296825408934,0.593960595562098,0.250390625,0.35662087214831234
oscillator,tau_syn,0.05,PC-SC,0.03433133192438569,0.01397352751186845,0.5914367269408718,0.252746262920069,0.5710502658065555,0.2600146646062001,0.9945250761212628,0.003097159548705135,0.8060712087412337,0.38144207581160033,0.9999224292612119,7.60463387517973e-05,2.8361399676971564,1.3116191138470972,5.7811666666666675,11.514970350229595,2.3945,2.974045103521091,0.6,0.5163977794943222,0.04807179203363221,0.018537007025147014,6.776602654400631,0.4726751296500465,23.113914585113527,1.2688599905563474,2.23984375,1.1810695431861806
oscillator,tau_syn,0.1,PC-EC,0.031656988459419014,0.009078628489725167,0.4801607409626903,0.42696988406585973,0.46056217819202167,0.43621745580176186,0.997856873170519,0.0013776234313606821,0.807261716889086,0.40136201014984924,0.999932117298669,7.297803050198267e-05,2.2957507098674985,0.5236715173648674,1.1151666666666669,0.008750238091998827,1.1109,0.017990429554503643,0.6,0.5163977794943222,0.045148103982111686,0.013145948400047583,4.884506128499561,0.45167972522215977,17.308501052856446,0.5571832862005736,0.0,0.0
oscillator,tau_syn,0.1,PC-SC,0.03753436583633142,0.01604353923096659,0.4865576219242129,0.4236598110733646,0.46056217819202167,0.43621745580176186,0.9961622971921222,0.0043087095554475785,0.9011205317870836,0.29997548768427246,0.9999059161779353,9.523651574526779e-05,2.8016689951927605,1.343159719847248,1.112,0.005999999999999885,1.1067,0.02081692687320694,0.5,0.5270462766947299,0.053460091829244494,0.022694268967087216,7.034843920999992,0.4370340328099478,23.734124183654785,1.4565274759190838,0.076953125,0.1403842702257732
oscillator,tau_syn,0.2,PC-EC,0.03273618808942906,0.009606708724246644,0.5990420181760465,0.41172560955190374,0.5850482968813311,0.4118646222212051,0.9987512497113908,0.0007924898217932443,0.9976003627696105,0.0025714489065184875,0.9999743838884516,1.724831975681893e-05,2.320161280080721,0.5479016071408443,1.176,0.014859340496805444,1.1766,0.012553883861180174,0.6,0.5163977794943222,0.04703502477764433,0.014253699878224405,4.8553873164004475,0.3036929747393117,17.61384210586548,0.5188389504180789,0.2875,0.909154827298409
oscillator,tau_syn,0.2,PC-SC,0.03902855344485688,0.017599800706836206,0.6049847121436998,0.4095973304597377,0.5850482968813311,0.4118646222212051,0.9977972819353551,0.002091011117026164,0.9079424421170635,0.2837845216871573,0.9999413404096884,8.511942593381422e-05,2.8180187613027883,1.3207435494147213,1.1705999999999999,0.009736529155710402,1.1724999999999999,0.022984294154438985,0.5,0.5270462766947299,0.05593923553691146,0.025155440910895548,7.117585628099187,0.25989771222718416,23.862175464630127,1.3237371417654464,1.26484375,2.3292271405480456
oscillator,z_clip,0.0,PC-EC,0.028909594586115705,0.008845273060154342,0.589025045066802,0.2510973516202877,0.5710502658065555,0.2600146646062001,0.9953668124043389,0.00338807511139077,0.8110018783770627,0.383774816233522,0.9999409012032394,5.26712106187546e-05,2.3398021075500965,0.5567468878607125,1.6105555555555557,1.574818252300175,2.4111000000000002,3.0063847410321776,0.9,0.31622776601683794,0.040744510387032924,0.012806527779381172,4.694089236000582,0.2682817432899415,16.56950397491455,0.5915357919681844,0.912109375,2.8843431001926425
oscillator,z_clip,0.0,PC-SC,0.03433133192438569,0.01397352751186845,0.5914367269408718,0.252746262920069,0.5710502658065555,0.2600146646062001,0.9945250761212628,0.003097159548705135,0.8060712087412337,0.38144207581160033,0.9999224292612119,7.60463387517973e-05,2.8361399676971564,1.3116191138470972,5.7811666666666675,11.514970350229595,2.3945,2.974045103521091,0.6,0.5163977794943222,0.04807179203363221,0.018537007025147014,6.5280953589997806,0.294583499194087,23.11388816833496,1.2640700478201043,0.7875,2.0397576574187104
oscillator,z_clip,1.0,PC-EC,0.028909594586115705,0.008845273060154342,0.589025045066802,0.2510973516202877,0.5710502658065555,0.2600146646062001,0.9953668124043389,0.00338807511139077,0.8110018783770627,0.383774816233522,0.9999409012032394,5.26712106187546e-05,2.3398021075500965,0.5567468878607125,1.6105555555555557,1.574818252300175,2.4111000000000002,3.0063847410321776,0.9,0.31622776601683794,0.040744510387032924,0.012806527779381172,4.702486336500442,0.2997583847822827,16.581296825408934,0.593960595562098,0.250390625,0.35662087214831234
oscillator,z_clip,1.0,PC-SC,0.03433133192438569,0.01397352751186845,0.5914367269408718,0.252746262920069,0.5710502658065555,0.2600146646062001,0.9945250761212628,0.003097159548705135,0.8060712087412337,0.38144207581160033,0.9999224292612119,7.60463387517973e-05,2.8361399676971564,1.3116191138470972,5.7811666666666675,11.514970350229595,2.3945,2.974045103521091,0.6,0.5163977794943222,0.04807179203363221,0.018537007025147014,6.776602654400631,0.4726751296500465,23.113914585113527,1.2688599905563474,2.23984375,1.1810695431861806
oscillator,z_clip,2.0,PC-EC,0.028909594586115705,0.008845273060154342,0.589025045066802,0.2510973516202877,0.5710502658065555,0.2600146646062001,0.9953668124043389,0.00338807511139077,0.8110018783770627,0.383774816233522,0.9999409012032394,5.26712106187546e-05,2.3398021075500965,0.5567468878607125,1.6105555555555557,1.574818252300175,2.4111000000000002,3.0063847410321776,0.9,0.31622776601683794,0.040744510387032924,0.012806527779381172,4.406047839999519,0.1204159993832657,16.584445190429687,0.5901763181146242,0.972265625,3.0745738656871464
oscillator,z_clip,2.0,PC-SC,0.03433133192438569,0.01397352751186845,0.5914367269408718,0.252746262920069,0.5710502658065555,0.2600146646062001,0.9945250761212628,0.003097159548705135,0.8060712087412337,0.38144207581160033,0.9999224292612119,7.60463387517973e-05,2.8361399676971564,1.3116191138470972,5.7811666666666675,11.514970350229595,2.3945,2.974045103521091,0.6,0.5163977794943222,0.04807179203363221,0.018537007025147014,6.360510401400097,0.2527145778377274,23.10750894546509,1.269812933631175,0.687890625,1.798695531931603
